taxonKey,scientificName,n_occurrences_natura,n_sites,n_ms,year_min,year_max,n_years,temporal_span,temporal_completeness
5373276,Cochlearia officinalis L.,2004,287,8,1882,2025,86,143,0.5972222222222222
5373285,Cochlearia officinalis subsp. scotica (Druce) P.S.Wyse Jacks.,1,1,1,2018,2018,1,0,1.0
5373288,Cochlearia anglica L.,617,100,6,1903,2025,53,122,0.43089430894308944
5373289,Cochlearia officinalis subsp. anglica (L.) Asch. & Graebn.,2193,56,2,1930,2025,41,95,0.4270833333333333
5373322,Lunaria rediviva L.,7797,793,20,1846,2025,89,179,0.49444444444444446
5373323,Lunaria alpina Bergeret,1,1,1,2018,2018,1,0,1.0
5373324,Lunaria annua L.,5538,1326,24,1946,2025,48,79,0.6
5373326,Lunaria biennis Moench,1,1,1,2007,2007,1,0,1.0
5373328,Lunaria annua subsp. pachyrhiza (Borbás) Hayek,4,3,1,2014,2019,2,5,0.3333333333333333
5373339,Lobularia libyca (Viv.) Meisn.,112,26,1,1989,2024,15,35,0.4166666666666667
5373340,Lunaria libyca Viv.,1,1,1,2015,2015,1,0,1.0
5373341,Lobularia canariensis (DC.) L.Borgen,369,74,2,1998,2025,23,27,0.8214285714285714
5373346,Lobularia canariensis subsp. intermedia (Webb) L.Borgen,156,24,1,2010,2025,14,15,0.875
5373351,Lobularia canariensis subsp. palmensis (Webb ex Christ) L.Borgen,35,10,1,2012,2025,11,13,0.7857142857142857
5373353,Lobularia canariensis subsp. marginata (Webb ex Coss.) L.Borgen,20,9,1,2012,2025,6,13,0.42857142857142855
5373357,Lobularia intermedia Webb,2,2,1,1967,1967,1,0,1.0
5373358,Lobularia maritima (L.) Desv.,9903,928,19,1844,2025,68,181,0.37362637362637363
5373359,Lobularia maritima subsp. maritima,1140,130,3,1928,2025,41,97,0.41836734693877553
5373363,Lobularia maritima subsp. columbretensis R.Fern.,65,4,1,1985,2011,13,26,0.48148148148148145
5373365,Rapistrum perenne (L.) All.,49,30,5,1937,2025,13,88,0.14606741573033707
5373368,Rapistrum rugosum (L.) All.,2380,317,10,1878,2025,54,147,0.36486486486486486
5373370,Rapistrum rugosum subsp. orientale (L.) Arcang.,69,29,5,1900,2023,25,123,0.20161290322580644
5373375,Rapistrum rugosum subsp. linnaeanum Rouy & Foucaud,65,11,3,1992,2020,8,28,0.27586206896551724
5373377,Rapistrum rugosum subsp. rugosum,826,168,5,1975,2025,41,50,0.803921568627451
5373390,Cochlearia acaulis Desf.,1,1,1,2015,2015,1,0,1.0
5373421,Subularia aquatica L.,1808,245,7,1843,2025,74,182,0.40437158469945356
5373440,Strigosella africana (L.) Botsch.,41,25,1,2007,2025,9,18,0.47368421052631576
5373452,Malcolmia africana (L.) W.T.Aiton,5,4,1,1996,2016,2,20,0.09523809523809523
5373461,Crambe laevigata DC. ex H.Christ,9,2,1,2014,2022,4,8,0.4444444444444444
5373469,Crambe filiformis Jacq.,120,30,2,1975,2025,38,50,0.7450980392156863
5373472,Crambe scaberrima Webb ex Bramwell,9,5,1,1986,2024,5,38,0.1282051282051282
5373475,Crambe hispanica L.,88,37,4,1919,2024,24,105,0.22641509433962265
5373483,Crambe hispanica subsp. abyssinica (Hochst. ex R.E.Fr.) Prina,1,1,1,2020,2020,1,0,1.0
5373484,Crambe abyssinica Hochst. ex R.E.Fr.,1,1,1,2001,2001,1,0,1.0
5373485,Crambe tataria Sebeók,94,18,6,1924,2025,18,101,0.17647058823529413
5373502,Crambe cordifolia Steven,2,2,1,2013,2013,1,0,1.0
5373507,Crambe fruticosa L.f.,1,1,1,2004,2004,1,0,1.0
5373522,Crambe sventenii B.Pett. ex Bramwell & Sundell,7,4,1,,,0,,
5373523,Crambe feuilleei A.Santos,10,2,1,2022,2024,2,2,0.6666666666666666
5373525,Crambe pritzelii Bolle,1,1,1,2022,2022,1,0,1.0
5373526,Crambe santosii Bramwell,17,4,1,2008,2023,7,15,0.4375
5373533,Crambe maritima L.,9485,401,13,1861,2025,63,164,0.38181818181818183
5373545,Crambe scoparia Svent.,1,1,1,2022,2022,1,0,1.0
5373547,Crambe strigosa L'Hér.,162,17,1,2004,2025,17,21,0.7727272727272727
5373604,Arabis turrita L.,569,184,12,1848,2025,62,177,0.34831460674157305
5373787,Braya alpina Sternb. & Hoppe,203,5,1,1804,2025,36,221,0.16216216216216217
5373826,Braya linearis Rouy,422,6,1,1975,2024,29,49,0.58
5374118,Isatis tinctoria L.,3080,571,19,1864,2025,82,161,0.5061728395061729
5374135,Isatis praecox Kit. ex Tratt.,2,2,1,1998,1998,1,0,1.0
5374198,Isatis platyloba Link ex Steud.,72,8,2,1981,2014,6,33,0.17647058823529413
5374262,Isatis allionii P.W.Ball,11,4,1,1985,2021,5,36,0.13513513513513514
5374277,Isatis tomentella Boiss. & Balansa,4,1,1,2018,2018,1,0,1.0
5374278,Isatis tinctoria subsp. tomentella (Boiss. & Balansa) P.H.Davis,2,2,1,2015,2015,1,0,1.0
5374288,Notoceras bicorne (Aiton) Amo,122,43,1,1979,2025,26,46,0.5531914893617021
5374546,Hugueninia tanacetifolia subsp. tanacetifolia,1,1,1,2006,2006,1,0,1.0
5374547,Hugueninia tanacetifolia subsp. suffruticosa (H.J.Coste & Soulié) P.W.Ball,44,15,1,1989,2025,10,36,0.2702702702702703
5374548,Hugueninia tanacetifolia (L.) Rchb.,52,28,3,1986,2024,15,38,0.38461538461538464
5374609,Barbarea rupicola Moris,149,22,2,1825,2025,49,200,0.24378109452736318
5374614,Barbarea stricta Andrz. ex Besser,1671,450,13,1878,2025,61,147,0.41216216216216217
5374635,Barbarea intermedia Boreau,1188,303,12,1886,2025,56,139,0.4
5374650,Barbarea arcuata (Opiz) Rchb.,6,6,2,1999,2021,4,22,0.17391304347826086
5374656,Barbarea vulgaris subsp. arcuata (Opiz) Hayek,11,10,2,2006,2022,7,16,0.4117647058823529
5374657,Barbarea vulgaris subsp. vulgaris,6,6,3,1971,2024,4,53,0.07407407407407407
5374664,Barbarea lepuznica Nyár.,2,2,1,1992,1992,1,0,1.0
5374672,Barbarea verna (Mill.) Asch.,500,139,7,1890,2025,50,135,0.36764705882352944
5374675,Barbarea bracteosa Guss.,35,17,3,1997,2025,12,28,0.41379310344827586
5374751,Dentaria heptaphylla (L.) Vill.,1,1,1,,,0,,
5374786,Dentaria pentaphyllos L.,5,5,3,1963,2010,3,47,0.0625
5374787,Dentaria digitata Lam.,1,1,1,2012,2012,1,0,1.0
5374792,Dentaria glandulosa Waldst. & Kit.,2,2,1,2007,2007,1,0,1.0
5374800,Dentaria bulbifera L.,174,21,5,1953,2020,15,67,0.22058823529411764
5374815,Dentaria trifolia Waldst. & Kit.,11,1,1,1883,2003,8,120,0.06611570247933884
5374826,Dentaria enneaphyllos L.,160,16,5,1983,2012,8,29,0.26666666666666666
5374828,Kernera saxatilis (L.) Sweet,2044,223,10,1846,2025,64,179,0.35555555555555557
5374829,Kernera saxatilis subsp. saxatilis,1,1,1,2012,2012,1,0,1.0
5374836,Kernera boissieri Reut.,23,8,1,1977,2020,12,43,0.2727272727272727
5374837,Arabis L.,455,262,16,1881,2025,50,144,0.3448275862068966
5374838,Arabis sagittata (Bertol.) DC.,437,143,13,1880,2025,46,145,0.3150684931506849
5374839,Arabis hirsuta var. sagittata (Bertol.) Rchb.,3,3,1,1933,1961,2,28,0.06896551724137931
5374841,Arabis nova Vill.,188,49,2,1825,2022,31,197,0.15656565656565657
5374843,Arabis nova subsp. iberica Rivas Mart. ex Talavera,59,24,1,1924,2016,19,92,0.20430107526881722
5374847,Arabis reverchonii Freyn,1,1,1,,,0,,
5374848,Arabis saxatilis All.,3,3,1,2019,2021,2,2,0.6666666666666666
5374852,Arabis scabra All.,773,145,3,1906,2024,49,118,0.4117647058823529
5374853,Arabis stricta Huds.,8,8,2,1977,2019,5,42,0.11627906976744186
5374871,Arabis hirsuta var. glaberrima Wahlenb.,20,7,2,1864,2014,14,150,0.09271523178807947
5374872,Arabis hirsuta var. subalpestris Ahlfv.,25,2,1,2004,2022,4,18,0.21052631578947367
5374894,Arabis serpyllifolia Vill.,296,67,2,1976,2019,31,43,0.7045454545454546
5374895,Arabis serpyllifolia subsp. serpyllifolia,6,5,2,1976,2022,5,46,0.10638297872340426
5374899,Arabis scopoliana Boiss.,40,10,2,2011,2025,9,14,0.6
5374901,Arabis soyeri Reut. & A.Huet.,48,26,5,1982,2025,17,43,0.38636363636363635
5374902,Arabis soyeri subsp. subcoriacea (Gren.) Breistr.,401,43,5,1893,2024,28,131,0.21212121212121213
5374903,Arabis subcoriacea Gren. ex Nyman,27,9,1,2011,2022,7,11,0.5833333333333334
5374905,Arabis bellidifolia Jacq.,31,11,1,1860,2024,15,164,0.09090909090909091
5374909,Arabis caerulea All.,82,31,5,1848,2025,22,177,0.12359550561797752
5374917,Arabis bryoides Boiss.,6,6,1,1978,2014,4,36,0.10810810810810811
5374920,Arabis vochinensis Spreng.,49,12,3,1836,2025,10,189,0.05263157894736842
5374922,Arabis caucasica Willd.,87,33,8,1923,2025,18,102,0.17475728155339806
5374930,Arabis alpina subsp. caucasica (Willd. ex Schlecht.) Briq.,20,17,6,1995,2024,10,29,0.3333333333333333
5374933,Arabis planisiliqua (Pers.) Rchb.,1247,169,6,1882,2024,47,142,0.32867132867132864
5374937,Arabis nemorensis (J.F.Wolff ex Hoffm.) W.D.J.Koch,46,25,5,1969,2025,16,56,0.2807017543859649
5374947,Arabis lusitanica Boiss.,12,2,1,1981,1981,1,0,1.0
5374958,Arabis parvula Dufour,43,20,2,1972,2024,16,52,0.3018867924528302
5374962,Arabis verna (L.) W.T.Aiton,452,140,8,1826,2025,40,199,0.2
5374968,Arabis stenocarpa Boiss. & Reut.,72,31,2,1978,2023,18,45,0.391304347826087
5374972,Arabis stellulata Bertol.,77,36,4,1860,2025,17,165,0.10240963855421686
5374974,Arabis bellidifolia subsp. stellulata (Bertol.) Greuter & Burdet,109,31,4,1991,2024,21,33,0.6176470588235294
5374975,Arabis pumila subsp. stellulata (Bertol.) Nyman,3,3,2,2007,2020,2,13,0.14285714285714285
5374982,Arabis ciliata Clairv.,1568,161,5,1919,2025,50,106,0.4672897196261682
5374984,Arabis corymbiflora Vest,13,9,3,1928,2018,5,90,0.054945054945054944
5374994,Arabis allionii DC.,8,4,2,2018,2021,2,3,0.5
5374998,Arabis collina Ten.,540,127,6,1862,2025,52,163,0.3170731707317073
5375003,Arabis muralis Bertol.,2,2,1,2016,2016,1,0,1.0
5375005,Arabis rosea DC.,12,8,3,2021,2025,4,4,0.8
5375012,Arabis procurrens Waldst. & Kit.,7,7,4,2004,2025,4,21,0.18181818181818182
5375015,Arabis sudetica Tausch,23,9,4,1911,2023,13,112,0.11504424778761062
5375019,Arabis juressi Rothm.,33,17,2,2004,2023,7,19,0.35
5375020,Arabis alpina L.,4400,500,17,1843,2025,97,182,0.5300546448087432
5375024,Arabis alpina subsp. alpina,203,59,9,1907,2025,35,118,0.29411764705882354
5375026,Arabis alpina subsp. cantabrica (Leresche & Levier) Greuter & Burdet,2,2,1,1999,1999,1,0,1.0
5375028,Arabis crispata Willd.,2,2,1,1916,1916,1,0,1.0
5375048,Arabis cretica Boiss. & Heldr.,9,5,1,1996,2018,2,22,0.08695652173913043
5375061,Arabis cypria Holmboe,1,1,1,2024,2024,1,0,1.0
5375066,Arabis kennedyae Meikle,1,1,1,2019,2019,1,0,1.0
5375071,Arabis pumila Jacq.,27,24,5,1921,2025,13,104,0.12380952380952381
5375075,Arabis margaritae Talavera,6,1,1,2010,2020,5,10,0.45454545454545453
5375090,Arabis purpurea Sm.,52,8,1,1998,2025,12,27,0.42857142857142855
5375105,Arabis auriculata Lam.,2463,333,11,1825,2025,67,200,0.3333333333333333
5375110,Arabis recta Vill.,36,27,5,1906,2023,11,117,0.09322033898305085
5375135,Arabis sadina (Samp.) Cout.,331,4,1,1925,2025,9,100,0.0891089108910891
5375148,Didesmus aegyptius (L.) Desv.,3,3,1,2019,2023,2,4,0.4
5375285,Carrichtera annua (L.) DC.,628,121,4,1900,2025,43,125,0.3412698412698413
5375313,Clypeola jonthlaspi L.,1531,272,5,1874,2025,61,151,0.40131578947368424
5375320,Clypeola jonthlaspi subsp. jonthlaspi,173,48,2,1924,2023,33,99,0.33
5375325,Clypeola jonthlaspi subsp. macrocarpa Fiori,2,2,1,2006,2006,1,0,1.0
5375333,Clypeola microcarpa Moris,7,7,1,1983,1991,4,8,0.4444444444444444
5375338,Clypeola cyclodontea Delile,2,1,1,,,0,,
5375387,Capsella grandiflora (Fauché & Chaub.) Boiss.,22,8,2,2006,2025,7,19,0.35
5375388,Capsella bursa-pastoris (L.) Medik.,19660,2974,26,1844,2025,127,181,0.6978021978021978
5375412,Capsella bursa-pastoris var. integrifolia DC.,4,3,2,1874,1994,2,120,0.01652892561983471
5375425,Capsella rubella Reut.,712,226,12,1873,2025,41,152,0.2679738562091503
5375427,Capsella bursa-pastoris subsp. rubella (Reut.) Hobk.,13,9,1,1928,2013,7,85,0.08139534883720931
5375428,Capsella gracilis Gren.,1,1,1,2022,2022,1,0,1.0
5375501,Erucastrum virgatum (C.Presl) C.Presl,21,9,2,1983,2025,8,42,0.18604651162790697
5375505,Erucastrum virgatum subsp. baeticum (Boiss.) Gómez-Campo,54,13,1,1932,2019,19,87,0.2159090909090909
5375508,Erucastrum virgatum subsp. pseudosinapis (Lange) Gómez-Campo,17,11,1,1978,2015,10,37,0.2631578947368421
5375511,Erucastrum virgatum subsp. brachycarpum (Rouy) Gómez-Campo,846,44,1,1947,2024,41,77,0.5256410256410257
5375514,Erucastrum brachycarpum Rouy,3,3,1,2004,2006,2,2,0.6666666666666666
5375515,Erucastrum supinum (L.) Al-Shehbaz & S.I.Warwick,1907,32,3,1860,2025,43,165,0.25903614457831325
5375536,Erucastrum cardaminoides (Webb ex H.Christ) O.E.Schulz,8,4,1,2012,2022,3,10,0.2727272727272727
5375538,Erucastrum canariense Webb & Berthel.,35,18,1,2008,2022,11,14,0.7333333333333333
5375547,Erucastrum gallicum (Willd.) O.E.Schulz,460,110,12,1854,2025,89,171,0.5174418604651163
5375551,Erucastrum pollichii K.F.Schimp. & Spenn.,6,1,1,1874,1910,3,36,0.08108108108108109
5375555,Erucastrum nasturtiifolium (Poir.) O.E.Schulz,1616,238,8,1932,2025,52,93,0.5531914893617021
5375564,Erucastrum nasturtiifolium subsp. sudrei Vivant,90,28,2,1977,2019,12,42,0.27906976744186046
5375597,Cheiranthus cheiri L.,8,7,4,1964,2024,7,60,0.11475409836065574
5375666,Vella spinosa Boiss.,597,19,1,1972,2025,42,53,0.7777777777777778
5375667,"Vella castrilensis Vivero, Prado, Hern.-Berm., M.B.Crespo, S.Ríos & Lledó",15,1,1,1996,2011,4,15,0.25
5375668,Vella lucentina M.B.Crespo,63,2,1,1985,2025,17,40,0.4146341463414634
5375669,Vella bourgaeana (Coss.) S.I.Warwick & Al-Shehbaz,32,2,1,2007,2025,15,18,0.7894736842105263
5375673,Vella pseudocytisus L.,15,4,1,1851,2023,6,172,0.03468208092485549
5375674,Vella pseudocytisus subsp. paui Gómez-Campo,2,1,1,2016,2016,1,0,1.0
5375681,Vella aspera Pers.,25,6,1,2013,2025,5,12,0.38461538461538464
5375692,Arabis boryi (Boiss.) Boiss.,2,1,1,1851,1851,1,0,1.0
5375716,Morisia monanthos (Viv.) Asch.,115,4,2,1965,2025,20,60,0.32786885245901637
5375920,Eruca vesicaria (L.) Cav.,1201,315,13,1865,2025,51,160,0.3167701863354037
5375925,Eruca vesicaria subsp. sativa (Mill.) Thell.,50,34,5,1973,2024,19,51,0.36538461538461536
5375928,Eruca sativa subsp. longirostris (Uechtr.) Jahand. & Maire,3,2,1,1991,1991,1,0,1.0
5375932,Eruca vesicaria subsp. longirostris (Uechtr.) Maire,6,3,1,1990,1994,2,4,0.4
5375936,Eruca sativa Mill.,13,7,2,2019,2024,3,5,0.5
5375971,Drabella muralis (L.) Fourr.,782,146,4,1773,2025,60,252,0.23715415019762845
5375995,Turritis laxa (Sm.) Hayek,6,6,1,2022,2025,3,3,0.75
5376000,Turritis glabra L.,3118,1005,22,1874,2025,86,151,0.5657894736842105
5376002,Arabis pseudoturritis Boiss. & Heldr.,4,4,2,1997,2017,2,20,0.09523809523809523
5376004,Arabis perfoliata Lam.,1,1,1,2019,2019,1,0,1.0
5376011,Arabis glabra (L.) Bernh.,273,99,10,1939,2024,42,85,0.4883720930232558
5376022,Moricandia foetida Bourg.,56,4,1,1976,2025,14,49,0.28
5376026,Moricandia moricandioides (Boiss.) Heywood,185,55,1,1980,2025,33,45,0.717391304347826
5376027,Moricandia moricandioides subsp. baetica (Boiss. & Reut.) Sobr.-Vesp.,7,4,1,1974,2005,4,31,0.125
5376032,Moricandia moricandioides subsp. cavanillesiana (Font Quer & A.Bolòs) Greuter & Burdet,2,2,1,2017,2017,1,0,1.0
5376034,Moricandia moricandioides subsp. giennensis Valdés Berm.,4,3,1,2016,2016,1,0,1.0
5376035,Moricandia arvensis (L.) DC.,1035,157,3,1978,2025,39,47,0.8125
5376049,Vesicaria utriculata (L.) DC.,6,4,1,2017,2022,3,5,0.5
5376052,Lutzia cretica (L.) Greuter & Burdet,4,4,1,1996,2025,3,29,0.1
5376070,Erucastrum incanum (L.) W.D.J.Koch,6,3,1,2014,2019,4,5,0.6666666666666666
5376075,Alliaria petiolata (M.Bieb.) Cavara & Grande,40790,5094,25,1816,2025,121,209,0.5761904761904761
5376076,Alliaria officinalis Andrz. ex M.Bieb.,14,8,2,1960,2018,7,58,0.11864406779661017
5376128,Zilla spinosa (L.) Prantl,3,2,1,2006,2023,3,17,0.16666666666666666
5376139,Hornungia alpina (L.) O.Appel,1250,189,9,1893,2025,35,132,0.2631578947368421
5376144,Hutchinsia alpina (L.) W.T.Aiton,72,15,2,2006,2020,12,14,0.8
5376147,Hornungia alpina subsp. austroalpina (Trpin) O.Appel,6,6,2,1937,2007,4,70,0.056338028169014086
5376151,Hornungia alpina subsp. auerswaldii (Willk.) O.Appel,24,11,2,2003,2025,7,22,0.30434782608695654
5376153,Hornungia alpina subsp. brevicaulis (Spreng.) O.Appel,143,13,3,1848,2025,30,177,0.16853932584269662
5376154,Hutchinsia brevicaulis Spreng.,29,8,1,1863,1979,13,116,0.1111111111111111
5376157,Hutchinsia alpina subsp. brevicaulis (Spreng.) Arcang.,5,2,1,1974,1990,2,16,0.11764705882352941
5376158,Hornungia procumbens (L.) Hayek,75,31,5,2006,2025,14,19,0.7
5376178,Hutchinsia procumbens (L.) Desv.,1,1,1,1927,1927,1,0,1.0
5376179,Hornungia petraea (L.) Rchb.,5574,475,13,1881,2025,72,144,0.496551724137931
5376180,Hornungia petraea subsp. aragonensis (Loscos & J.Pardo) Malag.,18,6,1,1987,1993,2,6,0.2857142857142857
5376182,Hornungia aragonensis (Loscos & J.Pardo) Heywood,1,1,1,1996,1996,1,0,1.0
5376184,Hutchinsia petraea (L.) W.T.Aiton,2,1,1,2014,2014,1,0,1.0
5376185,Hornungia petraea subsp. petraea,535,84,1,1981,2024,24,43,0.5454545454545454
5376286,Fourraea alpina (L.) Greuter & Burdet,1002,150,7,1860,2025,50,165,0.30120481927710846
5376288,Arabis pauciflora (Grimm) Garcke,164,57,7,1939,2024,31,85,0.36046511627906974
5376290,Arabis brassica (Leers) Rauschert,13,5,2,1980,2008,5,28,0.1724137931034483
5376292,Arabis brassiciformis Wallr.,4,3,2,1901,2021,2,120,0.01652892561983471
5376302,"Diplotaxis ilorcitana (Sennen) Aedo, Mart.-Laborde & Muñoz Garm.",193,36,1,1984,2025,35,41,0.8333333333333334
5376309,Diplotaxis erucoides (L.) DC.,5662,448,6,1862,2025,50,163,0.3048780487804878
5376312,Diplotaxis erucoides var. erucoides,5,4,1,,,0,,
5376324,Diplotaxis siifolia Kunze,18,13,2,1981,2025,5,44,0.1111111111111111
5376325,Diplotaxis siifolia subsp. vicentina (Welw. ex Samp.) Mart.-Laborde,8,2,1,1970,2023,4,53,0.07407407407407407
5376326,Diplotaxis virgata (Cav.) DC.,169,58,1,1924,2025,29,101,0.28431372549019607
5376327,Diplotaxis vicentina (Welw. ex Samp.) Rothm.,2,2,1,1945,1945,1,0,1.0
5376337,Diplotaxis muralis (L.) DC.,1037,208,14,1858,2025,67,167,0.39880952380952384
5376351,Diplotaxis catholica (L.) DC.,718,71,2,1976,2025,32,49,0.64
5376357,Diplotaxis viminea (L.) DC.,314,88,4,1825,2024,38,199,0.19
5376358,Diplotaxis viminea var. integrifolia Guss.,2,2,1,2022,2022,1,0,1.0
5376368,Diplotaxis virgata subsp. virgata,33,22,1,1971,2000,14,29,0.4666666666666667
5376382,Diplotaxis ibicensis (Pau) Gómez-Campo,217,26,1,1923,2025,36,102,0.34951456310679613
5376403,Diplotaxis siettiana Maire,26,2,1,1932,2002,3,70,0.04225352112676056
5376405,Diplotaxis harra (Forssk.) Boiss.,21,10,1,1989,2024,10,35,0.2777777777777778
5376410,Diplotaxis crassifolia (Raf.) DC.,12,3,1,1998,1998,1,0,1.0
5376418,Diplotaxis harra subsp. lagascana (DC.) O.Bolòs & Vigo,261,31,1,1989,2025,33,36,0.8918918918918919
5376421,Diplotaxis lagascana DC.,12,9,1,1991,1999,8,8,0.8888888888888888
5376426,Diplotaxis tenuifolia (L.) DC.,3586,617,19,1861,2025,101,164,0.6121212121212121
5376435,Diplotaxis tenuisiliqua Delile,4,4,1,2018,2018,1,0,1.0
5376453,Coronopus navasii Pau,98,2,1,1976,2014,9,38,0.23076923076923078
5376470,Lepidium cordatum Willd. ex DC.,1,1,1,2001,2001,1,0,1.0
5376530,Lepidium africanum (Burm.f.) DC.,1,1,1,,,0,,
5376536,Lepidium subulatum L.,146,39,1,1973,2025,26,52,0.49056603773584906
5376543,Iberis linifolia L.,145,33,4,1924,2025,18,101,0.17647058823529413
5376565,Lepidium sativum L.,52,41,8,1885,2025,21,140,0.14893617021276595
5376616,Lepidium ruderale L.,495,198,17,1870,2025,84,155,0.5384615384615384
5376627,Lepidium coronopus (L.) Al-Shehbaz,1094,146,15,1885,2025,74,140,0.524822695035461
5376632,Lepidium squamatum Forssk.,16,7,1,1995,2016,7,21,0.3181818181818182
5376633,Coronopus squamatus (Forssk.) Asch.,813,97,8,1908,2024,74,116,0.6324786324786325
5376648,Lepidium virginicum L.,1178,217,13,1900,2025,70,125,0.5555555555555556
5376683,Lepidium cardamines L.,13,7,1,1924,2014,6,90,0.06593406593406594
5376692,Lepidium latifolium L.,6879,257,16,1862,2025,73,163,0.4451219512195122
5376701,Lepidium cartilagineum (J.Mayer) Thell.,210,12,2,1958,2025,25,67,0.36764705882352944
5376740,Lepidium campestre (L.) R.Br.,462,203,13,1922,2025,71,103,0.6826923076923077
5376762,Lepidium spinosum Ard.,9,7,2,1991,2023,5,32,0.15151515151515152
5376816,Lepidium perfoliatum L.,149,51,9,1933,2025,32,92,0.34408602150537637
5376818,Lepidium villarsii Gren. & Godr.,19,13,2,1993,2017,12,24,0.48
5376821,Lepidium villarsii subsp. reverchonii (Debeaux) Breistr.,9,5,1,1973,2007,8,34,0.22857142857142856
5376825,Lepidium villarsii subsp. anticarium (Valdés Berm. & G.López) Hern.-Berm.,7,4,1,1997,1997,1,0,1.0
5376827,Lepidium calycotrichum subsp. anticarium Valdés Berm. & G.López,9,4,1,1987,2019,7,32,0.21212121212121213
5376846,Lepidium heterophyllum Benth.,893,180,11,1825,2025,49,200,0.24378109452736318
5376874,Lepidium hirtum (L.) Sm.,419,91,4,1873,2024,39,151,0.2565789473684211
5376875,Lepidium hirtum subsp. oxyotum (DC.) Thell.,17,8,2,1969,2008,6,39,0.15
5376876,Lepidium oxyotum DC.,57,12,1,1904,2021,13,117,0.11016949152542373
5376883,Lepidium hirtum subsp. nebrodense (Raf.) Thell.,6,4,2,2000,2016,2,16,0.11764705882352941
5376888,Lepidium hirtum subsp. calycotrichum (Kunze) Thell.,12,7,1,1992,1997,4,5,0.6666666666666666
5376891,Lepidium calycotrichum Kunze,34,6,1,1848,2023,15,175,0.08522727272727272
5376893,Lepidium hirtum subsp. petrophilum (Coss.) Thell.,2,2,1,2017,2018,2,1,1.0
5376895,Lepidium petrophilum Coss.,33,5,1,1976,2022,15,46,0.3191489361702128
5376904,Lepidium hirtum subsp. stylatum (Lag. & Rodr.) Thell.,1,1,1,2015,2015,1,0,1.0
5376905,Lepidium stylatum Lag. & Rodr.,43,1,1,1844,2011,13,167,0.07738095238095238
5376925,Lepidium bonariense L.,2,2,1,1983,2018,2,35,0.05555555555555555
5376947,Lepidium amplexicaule Willd.,1,1,1,2023,2023,1,0,1.0
5376961,Lepidium draba L.,6266,1009,21,1875,2025,68,150,0.4503311258278146
5376994,Lepidium graminifolium L.,1010,221,8,1885,2025,51,140,0.3617021276595745
5376995,Lepidium graminifolium subsp. graminifolium,15,13,3,1972,2021,9,49,0.18
5377009,Lepidium graminifolium subsp. suffruticosum (L.) P.Monts.,2,2,1,1986,1987,2,1,1.0
5377060,Lepidium didymum L.,2266,261,11,1877,2025,70,148,0.4697986577181208
